,ZIPCODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,GROSS_SQUARE_FEET,AGE,TAX_CLASS,BUILDING_CLASS,SALE_PRICE
1992 ,11212 ,4 ,0 ,3280 ,87 ,2 ,18 ,675000 
1993 ,11212 ,38 ,0 ,31216 ,97 ,2 ,16 ,4150000 
1994 ,11212 ,4 ,3 ,8314 ,87 ,2 ,168 ,120000 
1995 ,11212 ,4 ,2 ,6000 ,87 ,2 ,168 ,1400000 
1996 ,11212 ,5 ,1 ,3645 ,87 ,2 ,167 ,641902 
1997 ,11212 ,3 ,4 ,3800 ,87 ,2 ,168 ,200000 
1998 ,11212 ,1 ,1 ,3730 ,87 ,4 ,93 ,595000 
1999 ,11212 ,0 ,2 ,3300 ,87 ,4 ,90 ,510000 
2000 ,11212 ,0 ,1 ,10000 ,87 ,4 ,93 ,1600000 
2001 ,11212 ,0 ,1 ,4020 ,87 ,4 ,93 ,225000 
2002 ,11212 ,0 ,4 ,14250 ,18 ,4 ,95 ,5250000 
2003 ,11212 ,0 ,2 ,2500 ,13 ,4 ,90 ,700000 
2004 ,11212 ,0 ,1 ,400 ,90 ,4 ,57 ,350000 
2005 ,11212 ,0 ,7 ,15500 ,87 ,4 ,57 ,12600000 
2006 ,11212 ,0 ,1 ,6000 ,87 ,4 ,41 ,1300000 
2007 ,11212 ,0 ,1 ,640 ,18 ,4 ,131 ,23500 
2008 ,11212 ,0 ,1 ,1500 ,97 ,4 ,218 ,300000 
2009 ,11232 ,1 ,1 ,3250 ,89 ,1 ,163 ,925000 
2010 ,11232 ,2 ,1 ,1306 ,100 ,1 ,164 ,500000 
2011 ,11220 ,2 ,0 ,1680 ,97 ,1 ,14 ,1107500 
2012 ,11220 ,2 ,0 ,1952 ,97 ,1 ,14 ,1025000 
2013 ,11220 ,2 ,0 ,1952 ,97 ,1 ,14 ,950000 
2014 ,11220 ,2 ,0 ,1952 ,97 ,1 ,14 ,160000 
2015 ,11220 ,2 ,1 ,3960 ,97 ,1 ,164 ,865000 
2016 ,11220 ,2 ,0 ,1672 ,107 ,1 ,14 ,700000 
2017 ,11220 ,2 ,1 ,3094 ,86 ,1 ,164 ,1175000 
2018 ,11220 ,2 ,0 ,1920 ,102 ,1 ,14 ,856500 
2019 ,11220 ,2 ,0 ,2040 ,107 ,1 ,14 ,999000 
2020 ,11220 ,2 ,0 ,1857 ,116 ,1 ,14 ,800000 
2021 ,11220 ,2 ,0 ,1968 ,118 ,1 ,14 ,720000 
2022 ,11220 ,2 ,0 ,1546 ,107 ,1 ,14 ,780000 
2023 ,11220 ,2 ,0 ,2172 ,116 ,1 ,14 ,880000 
2024 ,11220 ,2 ,0 ,2532 ,107 ,1 ,14 ,990000 
2025 ,11220 ,3 ,0 ,2232 ,107 ,1 ,15 ,550000 
2026 ,11220 ,3 ,0 ,4000 ,118 ,1 ,15 ,1745000 
2027 ,11220 ,3 ,0 ,2400 ,92 ,1 ,15 ,927000 
2028 ,11220 ,3 ,0 ,3072 ,116 ,1 ,15 ,409000 
2029 ,11220 ,6 ,0 ,3705 ,106 ,2 ,17 ,1300000 
2030 ,11220 ,6 ,0 ,3630 ,107 ,2 ,17 ,700000 
2031 ,11232 ,6 ,2 ,6752 ,97 ,2 ,168 ,2000000 
2032 ,11232 ,0 ,1 ,6449 ,87 ,4 ,118 ,2500000 
2033 ,11220 ,0 ,2 ,3590 ,116 ,4 ,93 ,730000 
2034 ,11232 ,0 ,2 ,11760 ,91 ,4 ,36 ,5940000 
2035 ,11220 ,0 ,4 ,52000 ,117 ,4 ,41 ,15500000 
2036 ,11220 ,0 ,1 ,4000 ,90 ,4 ,36 ,1700010 
2037 ,11220 ,0 ,1 ,25500 ,9 ,4 ,41 ,5530000 
2038 ,11220 ,0 ,1 ,2130 ,86 ,4 ,36 ,850000 
2039 ,11220 ,0 ,1 ,28698 ,58 ,4 ,41 ,12100000 
2040 ,11206 ,1 ,0 ,1416 ,116 ,1 ,10 ,1262000 
2041 ,11206 ,1 ,0 ,1500 ,118 ,1 ,10 ,1290000 
2042 ,11237 ,1 ,0 ,880 ,107 ,1 ,10 ,1200000 
2043 ,11221 ,1 ,0 ,2640 ,116 ,1 ,10 ,600000 
2044 ,11221 ,1 ,0 ,2286 ,116 ,1 ,6 ,700000 
2045 ,11221 ,1 ,0 ,1200 ,97 ,1 ,2 ,1150000 
2046 ,11221 ,1 ,0 ,1008 ,87 ,1 ,10 ,900000 
2047 ,11221 ,1 ,0 ,1056 ,97 ,1 ,10 ,1030000 
2048 ,11221 ,1 ,0 ,1308 ,97 ,1 ,2 ,940000 
2049 ,11237 ,1 ,0 ,1200 ,118 ,1 ,10 ,340000 
2050 ,11221 ,1 ,0 ,2001 ,116 ,1 ,6 ,1225000 
2051 ,11221 ,1 ,1 ,2250 ,86 ,1 ,163 ,850000 
2052 ,11221 ,1 ,0 ,3329 ,97 ,1 ,2 ,2000000 
2053 ,11221 ,1 ,0 ,5670 ,107 ,1 ,10 ,500000 
2054 ,11221 ,1 ,0 ,1168 ,112 ,1 ,10 ,510000 
2055 ,11207 ,1 ,0 ,1896 ,118 ,1 ,6 ,775000 
2056 ,11207 ,1 ,0 ,1325 ,97 ,1 ,10 ,1625000 
2057 ,11207 ,1 ,0 ,3000 ,92 ,1 ,6 ,1215000 
2058 ,11207 ,1 ,0 ,3189 ,118 ,1 ,2 ,1550000 
2059 ,11207 ,1 ,0 ,1400 ,112 ,1 ,10 ,180000 
2060 ,11207 ,1 ,0 ,1414 ,112 ,1 ,10 ,432000 
2061 ,11206 ,2 ,1 ,3750 ,107 ,1 ,164 ,725000 
2062 ,11206 ,2 ,0 ,2250 ,92 ,1 ,12 ,1100000 
2063 ,11206 ,2 ,0 ,1600 ,118 ,1 ,12 ,850000 
2064 ,11206 ,2 ,0 ,3039 ,13 ,1 ,11 ,1060000 
2065 ,11206 ,2 ,0 ,3039 ,13 ,1 ,11 ,1035000 
2066 ,11237 ,2 ,0 ,1360 ,102 ,1 ,12 ,1440000 
2067 ,11237 ,2 ,0 ,1100 ,102 ,1 ,12 ,1440000 
2068 ,11237 ,2 ,0 ,2039 ,12 ,1 ,11 ,950000 
2069 ,11237 ,2 ,0 ,2184 ,28 ,1 ,14 ,350000 
2070 ,11237 ,2 ,0 ,2148 ,28 ,1 ,14 ,668000 
2071 ,11206 ,2 ,0 ,1604 ,97 ,1 ,12 ,1325000 
2072 ,11206 ,2 ,0 ,2000 ,118 ,1 ,12 ,1100000 
2073 ,11237 ,2 ,1 ,3840 ,118 ,1 ,164 ,2000000 
2074 ,11221 ,2 ,0 ,6612 ,107 ,1 ,12 ,1300000 
2075 ,11221 ,2 ,0 ,2100 ,87 ,1 ,12 ,1195850 
2076 ,11221 ,2 ,0 ,2572 ,107 ,1 ,12 ,1300000 
2077 ,11237 ,2 ,0 ,1300 ,107 ,1 ,12 ,1430000 
2078 ,11221 ,2 ,0 ,2508 ,87 ,1 ,11 ,900000 
2079 ,11221 ,2 ,0 ,2950 ,118 ,1 ,14 ,1550000 
2080 ,11221 ,2 ,0 ,2316 ,107 ,1 ,13 ,928500 
2081 ,11221 ,2 ,0 ,1248 ,116 ,1 ,13 ,1530000 
2082 ,11221 ,2 ,0 ,2168 ,16 ,1 ,12 ,1175000 
2083 ,11221 ,2 ,0 ,2700 ,92 ,1 ,12 ,785000 
2084 ,11221 ,2 ,1 ,3828 ,86 ,1 ,164 ,1850000 
2085 ,11221 ,2 ,0 ,1716 ,87 ,1 ,12 ,1100000 
2086 ,11221 ,2 ,0 ,2100 ,9 ,1 ,11 ,730937 
2087 ,11221 ,2 ,0 ,1440 ,97 ,1 ,12 ,300000 
2088 ,11221 ,2 ,0 ,1512 ,87 ,1 ,12 ,930000 
2089 ,11221 ,2 ,0 ,1512 ,87 ,1 ,12 ,930000 
2090 ,11221 ,2 ,0 ,3375 ,97 ,1 ,12 ,432100 
2091 ,11221 ,2 ,0 ,1874 ,97 ,1 ,12 ,1350000 
2092 ,11237 ,2 ,1 ,3000 ,86 ,1 ,164 ,881020 
2093 ,11221 ,2 ,0 ,4375 ,13 ,1 ,14 ,999950 
2094 ,11221 ,2 ,0 ,1728 ,116 ,1 ,13 ,225000 
2095 ,11221 ,2 ,0 ,2178 ,86 ,1 ,12 ,1030000 
2096 ,11221 ,2 ,0 ,1938 ,97 ,1 ,12 ,1375000 
2097 ,11221 ,2 ,1 ,5250 ,86 ,1 ,164 ,1350000 
2098 ,11221 ,2 ,0 ,2100 ,102 ,1 ,13 ,950000 
2099 ,11221 ,2 ,0 ,2540 ,102 ,1 ,13 ,400000 
2100 ,11221 ,2 ,0 ,2268 ,102 ,1 ,13 ,380000 
2101 ,11221 ,2 ,0 ,2904 ,97 ,1 ,12 ,900000 
2102 ,11221 ,2 ,0 ,3450 ,86 ,1 ,14 ,1200000 
2103 ,11221 ,2 ,0 ,2160 ,19 ,1 ,12 ,850000 
2104 ,11221 ,2 ,1 ,4356 ,97 ,1 ,164 ,900000 
2105 ,11221 ,2 ,0 ,1444 ,87 ,1 ,13 ,1300000 
2106 ,11237 ,2 ,0 ,1840 ,87 ,1 ,12 ,982500 
2107 ,11221 ,2 ,0 ,2290 ,116 ,1 ,13 ,1300000 
2108 ,11221 ,2 ,0 ,3240 ,97 ,1 ,13 ,941176 
2109 ,11221 ,2 ,0 ,2070 ,97 ,1 ,13 ,1225000 
2110 ,11221 ,2 ,0 ,1785 ,97 ,1 ,11 ,250010 
2111 ,11221 ,2 ,0 ,2160 ,97 ,1 ,13 ,795000 
2112 ,11221 ,2 ,0 ,2400 ,87 ,1 ,11 ,750000 
2113 ,11221 ,2 ,0 ,2220 ,116 ,1 ,13 ,1425000 
2114 ,11221 ,2 ,0 ,1716 ,116 ,1 ,13 ,635000 
2115 ,11221 ,2 ,0 ,2880 ,116 ,1 ,13 ,1350000 
2116 ,11221 ,2 ,0 ,3992 ,116 ,1 ,13 ,1600000 
2117 ,11221 ,2 ,0 ,2000 ,107 ,1 ,12 ,1200000 
2118 ,11221 ,2 ,0 ,2040 ,116 ,1 ,12 ,811000 
2119 ,11221 ,2 ,0 ,1800 ,116 ,1 ,12 ,600000 
2120 ,11221 ,2 ,0 ,3324 ,116 ,1 ,12 ,800000 
2121 ,11221 ,2 ,0 ,2214 ,21 ,1 ,12 ,750000 
2122 ,11237 ,2 ,0 ,2080 ,116 ,1 ,11 ,1175000 
2123 ,11237 ,2 ,0 ,1600 ,116 ,1 ,11 ,1300000 
2124 ,11237 ,2 ,0 ,1800 ,116 ,1 ,11 ,900000 
2125 ,11221 ,2 ,0 ,2250 ,97 ,1 ,12 ,330000 
2126 ,11221 ,2 ,0 ,1960 ,23 ,1 ,12 ,200000 
2127 ,11221 ,2 ,0 ,2336 ,107 ,1 ,11 ,700000 
2128 ,11221 ,2 ,0 ,2001 ,107 ,1 ,13 ,939000 
2129 ,11221 ,2 ,0 ,1960 ,23 ,1 ,12 ,1200000 
2130 ,11221 ,2 ,1 ,3570 ,93 ,1 ,164 ,150000 
2131 ,11221 ,2 ,0 ,4000 ,86 ,1 ,14 ,910000 
2132 ,11221 ,2 ,0 ,2400 ,86 ,1 ,14 ,1300000 
2133 ,11221 ,2 ,0 ,2400 ,116 ,1 ,13 ,1195000 
2134 ,11221 ,2 ,0 ,1540 ,92 ,1 ,12 ,960000 
2135 ,11221 ,2 ,0 ,2625 ,102 ,1 ,14 ,400000 
2136 ,11221 ,2 ,0 ,1400 ,107 ,1 ,12 ,350000 
2137 ,11221 ,2 ,0 ,2040 ,107 ,1 ,12 ,780000 
2138 ,11221 ,2 ,0 ,2040 ,107 ,1 ,12 ,870000 
2139 ,11221 ,2 ,0 ,2040 ,107 ,1 ,12 ,1220000 
2140 ,11221 ,2 ,0 ,2634 ,107 ,1 ,12 ,885000 
2141 ,11221 ,2 ,0 ,1800 ,112 ,1 ,14 ,780000 
2142 ,11221 ,2 ,0 ,2100 ,23 ,1 ,11 ,950000 
2143 ,11221 ,2 ,0 ,3180 ,107 ,1 ,14 ,995000 
2144 ,11221 ,2 ,0 ,2200 ,107 ,1 ,12 ,925000 
2145 ,11221 ,2 ,0 ,2000 ,67 ,1 ,11 ,480000 
2146 ,11221 ,2 ,0 ,2000 ,67 ,1 ,11 ,884000 
2147 ,11221 ,2 ,0 ,2000 ,102 ,1 ,11 ,300000 
2148 ,11221 ,2 ,0 ,1800 ,107 ,1 ,12 ,1230000 
2149 ,11221 ,2 ,0 ,2242 ,9 ,1 ,11 ,415000 
2150 ,11221 ,2 ,0 ,2242 ,9 ,1 ,11 ,47500 
2151 ,11221 ,2 ,0 ,2850 ,27 ,1 ,12 ,835000 
2152 ,11221 ,2 ,1 ,2919 ,107 ,1 ,164 ,1500000 
2153 ,11221 ,2 ,0 ,2400 ,107 ,1 ,12 ,700000 
2154 ,11221 ,2 ,1 ,3816 ,97 ,1 ,164 ,1100000 
2155 ,11221 ,2 ,0 ,1839 ,107 ,1 ,12 ,745000 
2156 ,11221 ,2 ,0 ,1839 ,107 ,1 ,12 ,350000 
2157 ,11221 ,2 ,0 ,2700 ,107 ,1 ,12 ,765000 
2158 ,11221 ,2 ,0 ,2565 ,107 ,1 ,12 ,1140500 
2159 ,11221 ,2 ,0 ,2600 ,107 ,1 ,12 ,490000 
2160 ,11237 ,2 ,0 ,2362 ,12 ,1 ,11 ,180000 
2161 ,11221 ,2 ,0 ,2700 ,112 ,1 ,12 ,994450 
2162 ,11221 ,2 ,0 ,2700 ,112 ,1 ,14 ,730000 
2163 ,11221 ,2 ,0 ,2110 ,112 ,1 ,12 ,965000 
2164 ,11221 ,2 ,0 ,2700 ,112 ,1 ,12 ,1350000 
2165 ,11221 ,2 ,0 ,2700 ,112 ,1 ,12 ,1237500 
2166 ,11221 ,2 ,0 ,2565 ,112 ,1 ,12 ,825000 
2167 ,11221 ,2 ,0 ,2700 ,97 ,1 ,12 ,850000 
2168 ,11221 ,2 ,0 ,2770 ,107 ,1 ,12 ,900000 
2169 ,11221 ,2 ,0 ,3000 ,97 ,1 ,12 ,720000 
2170 ,11221 ,2 ,0 ,3900 ,97 ,1 ,12 ,1290000 
2171 ,11221 ,2 ,0 ,3000 ,97 ,1 ,12 ,1495000 
2172 ,11221 ,2 ,0 ,1960 ,20 ,1 ,12 ,999999 
2173 ,11221 ,2 ,0 ,2700 ,107 ,1 ,12 ,325000 
2174 ,11221 ,2 ,0 ,2700 ,107 ,1 ,12 ,1380000 
2175 ,11221 ,2 ,0 ,2000 ,26 ,1 ,12 ,680000 
2176 ,11221 ,2 ,0 ,2679 ,107 ,1 ,14 ,925000 
2177 ,11221 ,2 ,0 ,3000 ,107 ,1 ,11 ,965000 
2178 ,11221 ,2 ,0 ,2700 ,102 ,1 ,12 ,660000 
2179 ,11221 ,2 ,0 ,1811 ,107 ,1 ,14 ,825000 
2180 ,11221 ,2 ,0 ,2000 ,107 ,1 ,12 ,743322 
2181 ,11221 ,2 ,0 ,2948 ,2 ,1 ,11 ,1463352 
2182 ,11221 ,2 ,0 ,3000 ,107 ,1 ,12 ,855255 
2183 ,11221 ,2 ,0 ,3000 ,107 ,1 ,12 ,775000 
2184 ,11221 ,2 ,0 ,2000 ,118 ,1 ,12 ,330000 
2185 ,11221 ,2 ,0 ,2000 ,118 ,1 ,12 ,1350000 
2186 ,11221 ,2 ,0 ,2700 ,107 ,1 ,12 ,880000 
2187 ,11221 ,2 ,0 ,2014 ,86 ,1 ,12 ,2300000 
2188 ,11221 ,2 ,0 ,2700 ,102 ,1 ,12 ,456300 
2189 ,11221 ,2 ,0 ,3000 ,97 ,1 ,12 ,700000 
2190 ,11221 ,2 ,0 ,3000 ,97 ,1 ,12 ,800000 
2191 ,11221 ,2 ,0 ,3000 ,97 ,1 ,12 ,830000 
2192 ,11221 ,2 ,0 ,3000 ,97 ,1 ,12 ,1095000 
2193 ,11207 ,2 ,0 ,2200 ,112 ,1 ,11 ,770000 
2194 ,11207 ,2 ,0 ,2200 ,112 ,1 ,11 ,820000 
2195 ,11207 ,2 ,0 ,2080 ,107 ,1 ,11 ,1250000 
2196 ,11207 ,2 ,0 ,3120 ,102 ,1 ,14 ,500000 
2197 ,11207 ,2 ,0 ,2152 ,132 ,1 ,13 ,950000 
2198 ,11207 ,2 ,0 ,2580 ,92 ,1 ,14 ,735000 
2199 ,11207 ,2 ,0 ,3000 ,92 ,1 ,12 ,240000 
2200 ,11207 ,2 ,0 ,3000 ,92 ,1 ,12 ,100000 
2201 ,11207 ,2 ,0 ,3000 ,118 ,1 ,11 ,275000 
2202 ,11207 ,2 ,0 ,3000 ,118 ,1 ,11 ,1399000 
2203 ,11207 ,2 ,0 ,2400 ,118 ,1 ,12 ,810000 
2204 ,11207 ,2 ,0 ,2400 ,118 ,1 ,12 ,620000 
2205 ,11207 ,2 ,0 ,2430 ,92 ,1 ,12 ,1070000 
2206 ,11207 ,2 ,0 ,1600 ,92 ,1 ,12 ,300000 
2207 ,11207 ,2 ,0 ,2565 ,97 ,1 ,12 ,1360000 
2208 ,11207 ,2 ,0 ,2700 ,107 ,1 ,12 ,1350000 
2209 ,11207 ,2 ,0 ,2976 ,118 ,1 ,13 ,2450000 
2210 ,11207 ,2 ,0 ,2844 ,107 ,1 ,12 ,750000 
2211 ,11207 ,2 ,0 ,2844 ,107 ,1 ,12 ,820000 
2212 ,11207 ,2 ,0 ,2280 ,97 ,1 ,12 ,550000 
2213 ,11207 ,2 ,0 ,2280 ,97 ,1 ,12 ,180000 
2214 ,11207 ,2 ,0 ,2259 ,97 ,1 ,12 ,1125000 
2215 ,11207 ,2 ,0 ,2850 ,27 ,1 ,12 ,1060000 
2216 ,11207 ,2 ,0 ,2418 ,92 ,1 ,14 ,775000 
2217 ,11207 ,2 ,0 ,2700 ,92 ,1 ,12 ,1325000 
2218 ,11207 ,2 ,0 ,2430 ,92 ,1 ,12 ,875000 
2219 ,11207 ,2 ,0 ,2700 ,102 ,1 ,12 ,1350000 
2220 ,11237 ,2 ,0 ,2136 ,107 ,1 ,11 ,875000 
2221 ,11237 ,2 ,0 ,1791 ,87 ,1 ,11 ,999000 
2222 ,11237 ,2 ,0 ,1791 ,87 ,1 ,11 ,230000 
2223 ,11207 ,2 ,0 ,10424 ,97 ,1 ,12 ,1440000 
2224 ,11207 ,2 ,0 ,3000 ,2 ,1 ,11 ,1399000 
2225 ,11207 ,2 ,0 ,3000 ,2 ,1 ,11 ,1379000 
2226 ,11207 ,2 ,0 ,2364 ,107 ,1 ,12 ,608000 
2227 ,11207 ,2 ,0 ,2160 ,118 ,1 ,12 ,415200 
2228 ,11237 ,2 ,0 ,1960 ,107 ,1 ,11 ,380000 
2229 ,11237 ,2 ,0 ,1434 ,116 ,1 ,12 ,636137 
2230 ,11237 ,2 ,0 ,1368 ,116 ,1 ,12 ,675000 
2231 ,11237 ,2 ,0 ,2686 ,87 ,1 ,14 ,700000 
2232 ,11207 ,2 ,0 ,1632 ,11 ,1 ,12 ,900000 
2233 ,11207 ,2 ,0 ,1800 ,92 ,1 ,12 ,1210000 
2234 ,11207 ,2 ,0 ,2532 ,107 ,1 ,12 ,700000 
2235 ,11207 ,2 ,0 ,1710 ,107 ,1 ,12 ,786500 
2236 ,11207 ,2 ,0 ,1500 ,107 ,1 ,12 ,400000 
2237 ,11207 ,2 ,0 ,2889 ,118 ,1 ,12 ,1150000 
2238 ,11207 ,2 ,0 ,2889 ,118 ,1 ,12 ,750000 
2239 ,11207 ,2 ,0 ,2160 ,107 ,1 ,11 ,980000 
2240 ,11207 ,2 ,0 ,2160 ,107 ,1 ,11 ,850000 
2241 ,11207 ,2 ,0 ,1668 ,116 ,1 ,12 ,841000 
2242 ,11207 ,2 ,0 ,1668 ,116 ,1 ,12 ,665000 
2243 ,11207 ,2 ,0 ,2200 ,107 ,1 ,11 ,825000 
2244 ,11207 ,2 ,0 ,1500 ,107 ,1 ,12 ,150000 
2245 ,11207 ,2 ,0 ,1500 ,107 ,1 ,12 ,925000 
2246 ,11207 ,2 ,0 ,1500 ,107 ,1 ,12 ,466440 
2247 ,11207 ,2 ,0 ,2154 ,116 ,1 ,12 ,950000 
2248 ,11207 ,2 ,0 ,2001 ,107 ,1 ,12 ,980000 
2249 ,11207 ,2 ,0 ,2001 ,107 ,1 ,12 ,175000 
2250 ,11207 ,2 ,0 ,1989 ,107 ,1 ,12 ,46625 
2251 ,11207 ,2 ,0 ,1989 ,107 ,1 ,12 ,250000 
2252 ,11207 ,2 ,0 ,1989 ,107 ,1 ,12 ,100000 
2253 ,11207 ,2 ,0 ,2700 ,112 ,1 ,11 ,1375000 
2254 ,11207 ,2 ,0 ,2700 ,112 ,1 ,12 ,736000 
2255 ,11207 ,2 ,0 ,2700 ,112 ,1 ,11 ,1120000 
2256 ,11207 ,2 ,0 ,3300 ,112 ,1 ,11 ,748500 
2257 ,11207 ,2 ,0 ,3300 ,112 ,1 ,11 ,400000 
2258 ,11207 ,2 ,0 ,3180 ,112 ,1 ,11 ,750000 
2259 ,11207 ,2 ,0 ,3000 ,112 ,1 ,12 ,1275000 
2260 ,11207 ,2 ,0 ,2100 ,116 ,1 ,12 ,650000 
2261 ,11207 ,2 ,0 ,2271 ,112 ,1 ,11 ,1100000 
2262 ,11207 ,2 ,0 ,1620 ,112 ,1 ,12 ,385000 
2263 ,11207 ,2 ,0 ,3600 ,107 ,1 ,11 ,855000 
2264 ,11207 ,2 ,0 ,2000 ,112 ,1 ,11 ,545000 
2265 ,11206 ,3 ,0 ,2360 ,118 ,1 ,15 ,1325000 
2266 ,11237 ,3 ,0 ,3750 ,11 ,1 ,15 ,1700000 
2267 ,11221 ,3 ,0 ,2850 ,97 ,1 ,15 ,361000 
2268 ,11221 ,3 ,0 ,2700 ,97 ,1 ,15 ,949000 
2269 ,11221 ,3 ,0 ,3144 ,10 ,1 ,15 ,990000 
2270 ,11221 ,3 ,0 ,3100 ,92 ,1 ,15 ,1300000 
2271 ,11221 ,3 ,0 ,2958 ,97 ,1 ,15 ,999950 
2272 ,11221 ,3 ,0 ,2880 ,118 ,1 ,15 ,990000 
2273 ,11221 ,3 ,0 ,2280 ,116 ,1 ,15 ,1558000 
2274 ,11221 ,3 ,0 ,2700 ,116 ,1 ,15 ,780000 
2275 ,11221 ,3 ,0 ,2763 ,87 ,1 ,15 ,880000 
2276 ,11221 ,3 ,0 ,2700 ,86 ,1 ,15 ,1400000 
2277 ,11237 ,3 ,0 ,2736 ,118 ,1 ,15 ,1400000 
2278 ,11221 ,3 ,0 ,3152 ,13 ,1 ,15 ,500000 
2279 ,11221 ,3 ,0 ,2820 ,87 ,1 ,15 ,999000 
2280 ,11221 ,3 ,0 ,1800 ,112 ,1 ,15 ,1250000 
2281 ,11221 ,3 ,0 ,2700 ,97 ,1 ,15 ,375000 
2282 ,11221 ,3 ,0 ,3600 ,107 ,1 ,15 ,1250000 
2283 ,11221 ,3 ,0 ,3000 ,107 ,1 ,15 ,1180000 
2284 ,11221 ,3 ,0 ,2364 ,107 ,1 ,15 ,1155000 
2285 ,11221 ,3 ,0 ,2700 ,107 ,1 ,15 ,650000 
2286 ,11221 ,3 ,0 ,3250 ,12 ,1 ,15 ,875000 
2287 ,11221 ,3 ,0 ,2970 ,5 ,1 ,15 ,1499000 
2288 ,11221 ,3 ,0 ,3600 ,107 ,1 ,15 ,1200000 
2289 ,11221 ,3 ,0 ,3600 ,107 ,1 ,15 ,292245 
2290 ,11221 ,3 ,0 ,2880 ,112 ,1 ,15 ,205000 
2291 ,11221 ,3 ,0 ,3000 ,102 ,1 ,15 ,1040000 
2292 ,11221 ,3 ,0 ,3000 ,112 ,1 ,15 ,950000 
2293 ,11221 ,3 ,0 ,2565 ,112 ,1 ,15 ,1360000 
2294 ,11221 ,3 ,0 ,2925 ,11 ,1 ,15 ,1280000 
2295 ,11221 ,3 ,0 ,2700 ,112 ,1 ,15 ,900000 
2296 ,11221 ,3 ,0 ,2565 ,112 ,1 ,15 ,1449000 
2297 ,11221 ,3 ,0 ,2770 ,107 ,1 ,15 ,1250000 
2298 ,11221 ,3 ,0 ,2700 ,97 ,1 ,15 ,1625000 
2299 ,11221 ,3 ,0 ,3000 ,97 ,1 ,15 ,100000 
2300 ,11221 ,3 ,0 ,2565 ,107 ,1 ,15 ,1350000 
2301 ,11221 ,3 ,0 ,2565 ,107 ,1 ,15 ,641250 
2302 ,11221 ,3 ,0 ,2565 ,107 ,1 ,15 ,522500 
2303 ,11221 ,3 ,0 ,3000 ,116 ,1 ,15 ,1027000 
2304 ,11221 ,3 ,0 ,3000 ,116 ,1 ,15 ,999000 
2305 ,11221 ,3 ,0 ,2700 ,4 ,1 ,15 ,999000 
2306 ,11221 ,3 ,0 ,3231 ,15 ,1 ,15 ,526000 
2307 ,11221 ,3 ,0 ,3000 ,107 ,1 ,15 ,1250000 
2308 ,11207 ,3 ,0 ,8911 ,92 ,1 ,15 ,700000 
2309 ,11207 ,3 ,0 ,2390 ,102 ,1 ,15 ,726059 
2310 ,11207 ,3 ,0 ,2700 ,97 ,1 ,15 ,750000 
2311 ,11207 ,3 ,0 ,3276 ,92 ,1 ,15 ,719250 
2312 ,11207 ,3 ,0 ,3900 ,118 ,1 ,15 ,880000 
2313 ,11207 ,3 ,0 ,4200 ,107 ,1 ,15 ,1410000 
2314 ,11207 ,3 ,0 ,2565 ,97 ,1 ,15 ,87500 
2315 ,11207 ,3 ,0 ,2565 ,97 ,1 ,15 ,131250 
2316 ,11207 ,3 ,0 ,2565 ,97 ,1 ,15 ,21875 
2317 ,11207 ,3 ,0 ,2565 ,97 ,1 ,15 ,196875 
2318 ,11207 ,3 ,0 ,2565 ,97 ,1 ,15 ,87500 
2319 ,11207 ,3 ,0 ,2733 ,97 ,1 ,15 ,800000 
2320 ,11207 ,3 ,0 ,3600 ,92 ,1 ,15 ,480000 
2321 ,11207 ,3 ,0 ,2418 ,92 ,1 ,15 ,800000 
2322 ,11207 ,3 ,0 ,4800 ,97 ,1 ,15 ,850000 
2323 ,11207 ,3 ,0 ,4800 ,97 ,1 ,15 ,500000 
2324 ,11207 ,3 ,0 ,3300 ,13 ,1 ,15 ,990000 
2325 ,11207 ,3 ,0 ,3300 ,13 ,1 ,15 ,1730000 
2326 ,11207 ,3 ,0 ,1924 ,11 ,1 ,15 ,1085000 
2327 ,11207 ,3 ,0 ,2775 ,118 ,1 ,15 ,865000 
2328 ,11237 ,3 ,0 ,3744 ,15 ,1 ,15 ,1400000 
2329 ,11237 ,3 ,0 ,3744 ,15 ,1 ,15 ,1150000 
2330 ,11207 ,3 ,0 ,2622 ,107 ,1 ,15 ,1050000 
2331 ,11207 ,3 ,0 ,2925 ,116 ,1 ,15 ,830000 
2332 ,11207 ,3 ,0 ,2610 ,116 ,1 ,15 ,450000 
2333 ,11207 ,3 ,0 ,2700 ,112 ,1 ,15 ,999000 
2334 ,11207 ,3 ,0 ,3000 ,10 ,1 ,15 ,1100000 
2335 ,11207 ,3 ,0 ,3240 ,102 ,1 ,15 ,999999 
2336 ,11206 ,6 ,0 ,5572 ,86 ,2 ,17 ,999000 
2337 ,11206 ,5 ,0 ,4125 ,86 ,2 ,17 ,1800000 
2338 ,11206 ,6 ,0 ,4125 ,86 ,2 ,17 ,1750000 
2339 ,11206 ,8 ,1 ,6240 ,86 ,2 ,22 ,3000000 
2340 ,11206 ,8 ,0 ,7000 ,86 ,2 ,16 ,397117 
2341 ,11206 ,6 ,0 ,4350 ,86 ,2 ,17 ,1530000 
2342 ,11237 ,6 ,0 ,4125 ,86 ,2 ,17 ,1600000 
2343 ,11237 ,8 ,0 ,6500 ,86 ,2 ,16 ,2000000 
2344 ,11206 ,4 ,0 ,3375 ,87 ,2 ,18 ,896600 
